language,cell,period,head_lemma,cooccurrence_count
Russian,1sg,2014_2021,переновать,1
Russian,1sg,2014_2021,переосмыслить,1
Russian,1sg,2014_2021,перестать,1
Russian,1sg,2014_2021,перечитывать,1
Russian,1sg,2014_2021,песня,1
Russian,1sg,2014_2021,печатать,1
Russian,1sg,2014_2021,печь,1
Russian,1sg,2014_2021,пиранье,1
Russian,1sg,2014_2021,питать,1
Russian,1sg,2014_2021,плакать,1
Russian,1sg,2014_2021,планета,1
Russian,1sg,2014_2021,победить,1
Russian,1sg,2014_2021,побыть,1
Russian,1sg,2014_2021,поверить,1
Russian,1sg,2014_2021,погадать,1
Russian,1sg,2014_2021,погрутить,1
Russian,1sg,2014_2021,подействовать,1
Russian,1sg,2014_2021,поджигать,1
Russian,1sg,2014_2021,поднять,1
Russian,1sg,2014_2021,подняться,1
Russian,1sg,2014_2021,подобно,1
Russian,1sg,2014_2021,подобный,1
Russian,1sg,2014_2021,подойти,1
Russian,1sg,2014_2021,подумать,1
Russian,1sg,2014_2021,подходить,1
Russian,1sg,2014_2021,показать,1
Russian,1sg,2014_2021,покинуть,1
Russian,1sg,2014_2021,покорить,1
Russian,1sg,2014_2021,покорять,1
Russian,1sg,2014_2021,поле,1
Russian,1sg,2014_2021,полезный,1
Russian,1sg,2014_2021,ползти,1
Russian,1sg,2014_2021,полоса,1
Russian,1sg,2014_2021,получать,1
Russian,1sg,2014_2021,попасть,1
Russian,1sg,2014_2021,попугай,1
Russian,1sg,2014_2021,пора,1
Russian,1sg,2014_2021,послать,1
Russian,1sg,2014_2021,посметь,1
Russian,1sg,2014_2021,похрускивать,1
Russian,1sg,2014_2021,похудеть,1
Russian,1sg,2014_2021,почувствовать,1
Russian,1sg,2014_2021,правильный,1
Russian,1sg,2014_2021,преграда,1
Russian,1sg,2014_2021,предать,1
Russian,1sg,2014_2021,предназначить,1
Russian,1sg,2014_2021,предполагать,1
Russian,1sg,2014_2021,прибавить,1
Russian,1sg,2014_2021,прибегать,1
Russian,1sg,2014_2021,прибывать,1
Russian,1sg,2014_2021,привезти,1
Russian,1sg,2014_2021,привязанный,1
Russian,1sg,2014_2021,привязывать,1
Russian,1sg,2014_2021,придить,1
Russian,1sg,2014_2021,прижать,1
Russian,1sg,2014_2021,прижиматься,1
Russian,1sg,2014_2021,призвать,1
Russian,1sg,2014_2021,признательный,1
Russian,1sg,2014_2021,приклеивать,1
Russian,1sg,2014_2021,принеть,1
Russian,1sg,2014_2021,принять,1
Russian,1sg,2014_2021,присниться,1
Russian,1sg,2014_2021,присудить,1
Russian,1sg,2014_2021,приютить,1
Russian,1sg,2014_2021,пробовать,1
Russian,1sg,2014_2021,продиковать,1
Russian,1sg,2014_2021,продлевать,1
Russian,1sg,2014_2021,продолжаться,1
Russian,1sg,2014_2021,продолжение,1
Russian,1sg,2014_2021,проезжать,1
Russian,1sg,2014_2021,проживать,1
Russian,1sg,2014_2021,прозреть,1
Russian,1sg,2014_2021,проклинать,1
Russian,1sg,2014_2021,пронзавать,1
Russian,1sg,2014_2021,просохнуть,1
Russian,1sg,2014_2021,противный,1
Russian,1sg,2014_2021,профи,1
Russian,1sg,2014_2021,проходить,1
Russian,1sg,2014_2021,прянык,1
Russian,1sg,2014_2021,прятаться,1
Russian,1sg,2014_2021,псувать,1
Russian,1sg,2014_2021,птица,1
Russian,1sg,2014_2021,публиковать,1
Russian,1sg,2014_2021,пытаться,1
Russian,1sg,2014_2021,рад,1
Russian,1sg,2014_2021,радостный,1
Russian,1sg,2014_2021,разделять,1
Russian,1sg,2014_2021,разрывать,1
Russian,1sg,2014_2021,разъезжать,1
Russian,1sg,2014_2021,раскачиваться,1
Russian,1sg,2014_2021,раскрыть,1
Russian,1sg,2014_2021,распесть,1
Russian,1sg,2014_2021,распускать,1
Russian,1sg,2014_2021,распять,1
Russian,1sg,2014_2021,рассказать,1
Russian,1sg,2014_2021,рассказывать,1
Russian,1sg,2014_2021,рассыпаться,1
Russian,1sg,2014_2021,рвать,1
Russian,1sg,2014_2021,рваться,1
Russian,1sg,2014_2021,ребенок,1
Russian,1sg,2014_2021,резать,1
Russian,1sg,2014_2021,резеда,1
Russian,1sg,2014_2021,решать,1
Russian,1sg,2014_2021,рисоваться,1
Russian,1sg,2014_2021,роддать,1
Russian,1sg,2014_2021,рожать,1
Russian,1sg,2014_2021,рыдиться,1
Russian,1sg,2014_2021,рыть,1
Russian,1sg,2014_2021,рядом,1
Russian,1sg,2014_2021,сбить,1
Russian,1sg,2014_2021,сбываться,1
Russian,1sg,2014_2021,свитер,1
Russian,1sg,2014_2021,свой,1
Russian,1sg,2014_2021,сглатывать,1
Russian,1sg,2014_2021,сдаться,1
Russian,1sg,2014_2021,сделать,1
Russian,1sg,2014_2021,секунда,1
Russian,1sg,2014_2021,сердечко,1
Russian,1sg,2014_2021,сесть,1
Russian,1sg,2014_2021,сжимать,1
Russian,1sg,2014_2021,скрестить,1
Russian,1sg,2014_2021,следовать,1
Russian,1sg,2014_2021,слепнуть,1
Russian,1sg,2014_2021,сложить,1
Russian,1sg,2014_2021,служить,1
Russian,1sg,2014_2021,слух,1
Russian,1sg,2014_2021,случиться,1
Russian,1sg,2014_2021,слушать,1
Russian,1sg,2014_2021,слушаться,1
Russian,1sg,2014_2021,смертный,1
Russian,1sg,2014_2021,смеяться,1
Russian,1sg,2014_2021,смириться,1
Russian,1sg,2014_2021,советовать,1
Russian,1sg,2014_2021,советчица,1
Russian,1sg,2014_2021,содрогать,1
Russian,1sg,2014_2021,сообщать,1
Russian,1sg,2014_2021,сотрать,1
Russian,1sg,2014_2021,сохранить,1
Russian,1sg,2014_2021,сочинять,1
Russian,1sg,2014_2021,спасенье,1
Russian,1sg,2014_2021,сповать,1
Russian,1sg,2014_2021,справа,1
Russian,1sg,2014_2021,спросить,1
Russian,1sg,2014_2021,спрятаться,1
Russian,1sg,2014_2021,ссудить,1
Russian,1sg,2014_2021,становиться,1
Russian,1sg,2014_2021,стена,1
Russian,1sg,2014_2021,стих,1
Russian,1sg,2014_2021,странный,1
Russian,1sg,2014_2021,стрела,1
Russian,1sg,2014_2021,стрелять,1
Russian,1sg,2014_2021,студний,1
Russian,1sg,2014_2021,стыдиться,1
Russian,1sg,2014_2021,судить,1
Russian,1sg,2014_2021,сумасшедший,1
Russian,1sg,2014_2021,существовать,1
Russian,1sg,2014_2021,сфатить,1
Russian,1sg,2014_2021,сходить,1
Russian,1sg,2014_2021,сытый,1
Russian,1sg,2014_2021,твой,1
Russian,1sg,2014_2021,титушка,1
Russian,1sg,2014_2021,то,1
Russian,1sg,2014_2021,товарищ,1
Russian,1sg,2014_2021,тонко,1
Russian,1sg,2014_2021,тоска,1
Russian,1sg,2014_2021,точить,1
Russian,1sg,2014_2021,точка,1
Russian,1sg,2014_2021,требовать,1
Russian,1sg,2014_2021,тревоваться,1
Russian,1sg,2014_2021,трезвонить,1
Russian,1sg,2014_2021,трепетать,1
Russian,1sg,2014_2021,трясти,1
Russian,1sg,2014_2021,тягость,1
Russian,1sg,2014_2021,тянуть,1
Russian,1sg,2014_2021,убедить,1
Russian,1sg,2014_2021,убивать,1
Russian,1sg,2014_2021,ублажать,1
Russian,1sg,2014_2021,уверенный,1
Russian,1sg,2014_2021,увернуться,1
Russian,1sg,2014_2021,угадать,1
Russian,1sg,2014_2021,удаться,1
Russian,1sg,2014_2021,удивлять,1
Russian,1sg,2014_2021,уехать,1
Russian,1sg,2014_2021,узнавать,1
Russian,1sg,2014_2021,уйти,1
Russian,1sg,2014_2021,укачивать,1
Russian,1sg,2014_2021,украина,1
Russian,1sg,2014_2021,улитка,1
Russian,1sg,2014_2021,урка,1
Russian,1sg,2014_2021,утопить,1
Russian,1sg,2014_2021,ухать,1
Russian,1sg,2014_2021,хаос,1
Russian,1sg,2014_2021,ходеть,1
Russian,1sg,2014_2021,холодный,1
Russian,1sg,2014_2021,хояйка,1
Russian,1sg,2014_2021,цвет,1
Russian,1sg,2014_2021,целовать,1
Russian,1sg,2014_2021,частица,1
Russian,1sg,2014_2021,честь,1
Russian,1sg,2014_2021,чинить,1
Russian,1sg,2014_2021,чужой,1
Russian,1sg,2014_2021,шелушиться,1
Russian,1sg,2014_2021,шипеть,1
Russian,1sg,2014_2021,шёпот,1
Russian,1sg,2014_2021,я,1
Russian,1sg,post_2022,называть,30
Russian,1sg,post_2022,казаться,25
Russian,1sg,post_2022,благодарный,13
Russian,1sg,post_2022,мочь,13
Russian,1sg,post_2022,писать,11
Russian,1sg,post_2022,идти,8
Russian,1sg,post_2022,видеть,7
Russian,1sg,post_2022,написать,7
Russian,1sg,post_2022,хотеть,7
Russian,1sg,post_2022,знать,6
Russian,1sg,post_2022,быть,5
Russian,1sg,post_2022,делать,5
Russian,1sg,post_2022,нравиться,5
Russian,1sg,post_2022,сказать,5
Russian,1sg,post_2022,говорить,4
Russian,1sg,post_2022,надо,4
Russian,1sg,post_2022,обижаться,4
Russian,1sg,post_2022,падать,4
Russian,1sg,post_2022,чувствовать,4
Russian,1sg,post_2022,дать,3
Russian,1sg,post_2022,думать,3
Russian,1sg,post_2022,злиться,3
Russian,1sg,post_2022,нужный,3
Russian,1sg,post_2022,слышать,3
Russian,1sg,post_2022,смотреть,3
Russian,1sg,post_2022,читать,3
Russian,1sg,post_2022,root,2
Russian,1sg,post_2022,бежать,2
Russian,1sg,post_2022,бить,2
Russian,1sg,post_2022,болеть,2
Russian,1sg,post_2022,бояться,2
Russian,1sg,post_2022,взбесить,2
Russian,1sg,post_2022,видный,2
Russian,1sg,post_2022,войти,2
Russian,1sg,post_2022,восклицать,2
Russian,1sg,post_2022,задеть,2
Russian,1sg,post_2022,любить,2
Russian,1sg,post_2022,надкусывать,2
Russian,1sg,post_2022,нет,2
Russian,1sg,post_2022,объяснить,2
Russian,1sg,post_2022,оставлять,2
Russian,1sg,post_2022,пать,2
Russian,1sg,post_2022,предполагать,2
Russian,1sg,post_2022,придумать,2
Russian,1sg,post_2022,приехать,2
Russian,1sg,post_2022,пролечь,2
Russian,1sg,post_2022,прятаться,2
Russian,1sg,post_2022,пытаться,2
Russian,1sg,post_2022,разбиваться,2
Russian,1sg,post_2022,рождаться,2
Russian,1sg,post_2022,сидеть,2
Russian,1sg,post_2022,сомневаться,2
Russian,1sg,post_2022,узнать,2
Russian,1sg,post_2022,ум,2
Russian,1sg,post_2022,22,1
Russian,1sg,post_2022,будоражить,1
Russian,1sg,post_2022,верить,1
Russian,1sg,post_2022,вернуться,1
Russian,1sg,post_2022,вести,1
Russian,1sg,post_2022,вложить,1
Russian,1sg,post_2022,влюбленный,1
Russian,1sg,post_2022,вспомянуть,1
Russian,1sg,post_2022,встать,1
Russian,1sg,post_2022,выйти,1
Russian,1sg,post_2022,выпадать,1
Russian,1sg,post_2022,гореть,1
Russian,1sg,post_2022,грамм,1
Russian,1sg,post_2022,греция,1
Russian,1sg,post_2022,грозить,1
Russian,1sg,post_2022,доверять,1
Russian,1sg,post_2022,догнать,1
Russian,1sg,post_2022,дожидаться,1
Russian,1sg,post_2022,дожить,1
Russian,1sg,post_2022,дочесть,1
Russian,1sg,post_2022,дышать,1
Russian,1sg,post_2022,дышаться,1
Russian,1sg,post_2022,ехать,1
Russian,1sg,post_2022,жаль,1
Russian,1sg,post_2022,завалить,1
Russian,1sg,post_2022,заказать,1
Russian,1sg,post_2022,замышлять,1
Russian,1sg,post_2022,записывать,1
Russian,1sg,post_2022,зачатый,1
Russian,1sg,post_2022,зашкаливать,1
Russian,1sg,post_2022,здесь,1
Russian,1sg,post_2022,излучать,1
Russian,1sg,post_2022,история,1
Russian,1sg,post_2022,кайлять,1
Russian,1sg,post_2022,какой,1
Russian,1sg,post_2022,лежать,1
Russian,1sg,post_2022,лечить,1
Russian,1sg,post_2022,ложиться,1
Russian,1sg,post_2022,место,1
Russian,1sg,post_2022,назвать,1
Russian,1sg,post_2022,найти,1
Russian,1sg,post_2022,накрывать,1
Russian,1sg,post_2022,накрываться,1
Russian,1sg,post_2022,наполнить,1
Russian,1sg,post_2022,народ,1
Russian,1sg,post_2022,настать,1
Russian,1sg,post_2022,наступить,1
Russian,1sg,post_2022,незнакомый,1
Russian,1sg,post_2022,неизбежный,1
Russian,1sg,post_2022,непроницаемый,1
Russian,1sg,post_2022,обещать,1
Russian,1sg,post_2022,обратиться,1
Russian,1sg,post_2022,обращаться,1
Russian,1sg,post_2022,оглохнуть,1
Russian,1sg,post_2022,один,1
Russian,1sg,post_2022,он,1
Russian,1sg,post_2022,осметься,1
Russian,1sg,post_2022,ответить,1
Russian,1sg,post_2022,отвечать,1
Russian,1sg,post_2022,отдать,1
Russian,1sg,post_2022,открыть,1
Russian,1sg,post_2022,очьсаться,1
Russian,1sg,post_2022,патриотка,1
Russian,1sg,post_2022,передавать,1
Russian,1sg,post_2022,пережить,1
Russian,1sg,post_2022,планировать,1
Russian,1sg,post_2022,платить,1
Russian,1sg,post_2022,плыть,1
Russian,1sg,post_2022,повести,1
Russian,1sg,post_2022,подарить,1
Russian,1sg,post_2022,подвизаться,1
Russian,1sg,post_2022,подойти,1
Russian,1sg,post_2022,подпасок,1
Russian,1sg,post_2022,подскальзываться,1
Russian,1sg,post_2022,подумать,1
Russian,1sg,post_2022,положенный,1
Russian,1sg,post_2022,понастроить,1
Russian,1sg,post_2022,понимать,1
Russian,1sg,post_2022,поскальзываться,1
Russian,1sg,post_2022,представлять,1
Russian,1sg,post_2022,представляться,1
Russian,1sg,post_2022,приближаться,1
Russian,1sg,post_2022,привыкаться,1
Russian,1sg,post_2022,приключиться,1
Russian,1sg,post_2022,принадлести,1
Russian,1sg,post_2022,принять,1
Russian,1sg,post_2022,присниться,1
Russian,1sg,post_2022,прогонять,1
Russian,1sg,post_2022,прожать,1
Russian,1sg,post_2022,прозрачный,1
Russian,1sg,post_2022,происходить,1
Russian,1sg,post_2022,пронзавать,1
Russian,1sg,post_2022,путать,1
Russian,1sg,post_2022,пытать,1
Russian,1sg,post_2022,рад,1
Russian,1sg,post_2022,рассматривать,1
Russian,1sg,post_2022,растягиваться,1
Russian,1sg,post_2022,резать,1
Russian,1sg,post_2022,сажать,1
Russian,1sg,post_2022,сбить,1
Russian,1sg,post_2022,связать,1
Russian,1sg,post_2022,сдать,1
Russian,1sg,post_2022,сделать,1
Russian,1sg,post_2022,сесть,1
Russian,1sg,post_2022,скала,1
Russian,1sg,post_2022,слушать,1
Russian,1sg,post_2022,сноб,1
Russian,1sg,post_2022,собрать,1
Russian,1sg,post_2022,сожрать,1
Russian,1sg,post_2022,способный,1
Russian,1sg,post_2022,спросить,1
Russian,1sg,post_2022,становиться,1
Russian,1sg,post_2022,стать,1
Russian,1sg,post_2022,стесняться,1
Russian,1sg,post_2022,стоять,1
Russian,1sg,post_2022,стучаться,1
Russian,1sg,post_2022,считать,1
Russian,1sg,post_2022,там,1
Russian,1sg,post_2022,тануть,1
Russian,1sg,post_2022,танцевать,1
Russian,1sg,post_2022,текст,1
Russian,1sg,post_2022,тыл,1
Russian,1sg,post_2022,тянуть,1
Russian,1sg,post_2022,убить,1
Russian,1sg,post_2022,убрать,1
Russian,1sg,post_2022,узнавать,1
Russian,1sg,post_2022,улыбаться,1
Russian,1sg,post_2022,уметь,1
Russian,1sg,post_2022,услышать,1
Russian,1sg,post_2022,уточнить,1
Russian,1sg,post_2022,уходить,1
Russian,1sg,post_2022,ходить,1
Russian,1sg,post_2022,хуй,1
Russian,1sg,post_2022,часть,1
Russian,1sg,post_2022,человек,1
Russian,1sg,post_2022,чур,1
Russian,1sg,post_2022,шапка,1
Russian,1sg,post_2022,шарать,1
Russian,1sg,post_2022,шоковый,1
Russian,2pl_vy_true_plural,2014_2021,подумать,4
Russian,2pl_vy_true_plural,2014_2021,знать,3
Russian,2pl_vy_true_plural,2014_2021,что,3
Russian,2pl_vy_true_plural,2014_2021,брать,2
Russian,2pl_vy_true_plural,2014_2021,видеть,2
Russian,2pl_vy_true_plural,2014_2021,вот,2
Russian,2pl_vy_true_plural,2014_2021,гость,2
Russian,2pl_vy_true_plural,2014_2021,должен,2
Russian,2pl_vy_true_plural,2014_2021,женщина,2
Russian,2pl_vy_true_plural,2014_2021,казаться,2
Russian,2pl_vy_true_plural,2014_2021,любить,2
Russian,2pl_vy_true_plural,2014_2021,мочь,2
Russian,2pl_vy_true_plural,2014_2021,оказаться,2
Russian,2pl_vy_true_plural,2014_2021,отблагодарить,2
Russian,2pl_vy_true_plural,2014_2021,пригласить,2
Russian,2pl_vy_true_plural,2014_2021,стоять,2
Russian,2pl_vy_true_plural,2014_2021,благосклонный,1
Russian,2pl_vy_true_plural,2014_2021,велеть,1
Russian,2pl_vy_true_plural,2014_2021,видеться,1
Russian,2pl_vy_true_plural,2014_2021,встречать,1
Russian,2pl_vy_true_plural,2014_2021,выйти,1
Russian,2pl_vy_true_plural,2014_2021,выпасть,1
Russian,2pl_vy_true_plural,2014_2021,где,1
Russian,2pl_vy_true_plural,2014_2021,глупый,1
Russian,2pl_vy_true_plural,2014_2021,говорить,1
Russian,2pl_vy_true_plural,2014_2021,грешник,1
Russian,2pl_vy_true_plural,2014_2021,дарать,1
Russian,2pl_vy_true_plural,2014_2021,дать,1
Russian,2pl_vy_true_plural,2014_2021,делать,1
Russian,2pl_vy_true_plural,2014_2021,думать,1
