poem_id,author_id,1sg,1pl,2sg,2pl_vy_polite_singular,2pl_vy_true_plural,2pl,n_total,exposure_n_stanzas,exposure_n_stanza_index_max,exposure_n_tokens,exposure_n_finite_verbs,exposure_n_finite_verbs_excl_imperative,min_stanzas,min_tokens,include_in_offset_models,include_in_fv_offset_models,include_in_fv_excl_imp_offset_models,language_clean,year_int,period3
UP1718_1,A09,3,0,0,0,0,0,3,1,1.0,111,20,20,1,111,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1721_1,A09,4,0,0,0,0,0,4,1,1.0,41,8,8,1,41,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1710_1,A09,1,3,1,0,1,1,6,1,1.0,149,18,18,1,149,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1711_1,A09,3,0,0,0,1,1,4,1,1.0,191,29,29,1,191,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1706_1,A09,5,4,4,0,0,0,13,1,1.0,150,18,16,1,150,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1723_1,A09,1,0,0,0,0,0,1,1,2.0,72,5,5,1,72,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1713_1,A09,7,0,8,0,0,0,15,1,2.0,208,41,36,1,208,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1717_1,A09,3,1,1,0,2,2,7,1,1.0,89,22,21,1,89,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1715_1,A09,2,0,0,0,0,0,2,1,2.0,94,18,18,1,94,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1722_1,A09,2,1,5,0,0,0,8,1,1.0,94,21,19,1,94,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1726_1,A09,0,0,6,0,0,0,6,1,1.0,88,21,20,1,88,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1725_1,A09,5,1,4,0,1,1,11,3,5.0,122,9,8,3,27,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1709_1,A09,4,3,10,0,0,0,17,1,1.0,118,28,26,1,118,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP173_1,A20,3,2,2,0,0,0,7,1,1.0,138,23,23,1,138,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1724_1,A09,6,0,0,0,0,0,6,1,1.0,103,20,20,1,103,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1733_1,A17,0,10,18,0,0,0,28,1,1.0,241,32,16,1,241,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1755_1,A33,8,0,0,0,0,0,8,1,1.0,41,0,0,1,41,True,False,False,Russian,2020.0,P1_2014_2021
UP1757_1,A33,0,0,1,0,0,0,1,1,1.0,31,2,1,1,31,True,True,True,Russian,2021.0,P1_2014_2021
UP1755_4,A33,2,0,0,0,0,0,2,1,1.0,49,0,0,1,49,True,False,False,Russian,2020.0,P1_2014_2021
UP1755_2,A33,8,0,7,0,0,0,15,1,1.0,75,0,0,1,75,True,False,False,Russian,2020.0,P1_2014_2021
UP1759_1,A33,1,2,4,0,0,0,7,1,1.0,61,0,0,1,61,True,False,False,Russian,2021.0,P1_2014_2021
UP1760_1,A33,5,0,4,0,1,1,10,1,1.0,69,0,0,1,69,True,False,False,Russian,2021.0,P1_2014_2021
UP1761_1,A33,0,0,1,0,0,0,1,1,1.0,100,9,6,1,100,True,True,True,Russian,2021.0,P1_2014_2021
UP1762_1,A33,2,0,1,0,0,0,3,1,1.0,60,0,0,1,60,True,False,False,Russian,2021.0,P1_2014_2021
UP1764_1,A33,5,4,0,0,0,0,9,1,1.0,126,8,8,1,126,True,True,True,Russian,2021.0,P1_2014_2021
UP1767_1,A33,13,0,0,0,0,0,13,1,1.0,113,0,0,1,113,True,False,False,Russian,2021.0,P1_2014_2021
UP1777_1,A33,0,1,4,0,0,0,5,1,1.0,34,2,0,1,34,True,True,False,Russian,2022.0,P2_2022_plus
UP1773_1,A33,10,1,0,0,0,0,11,1,1.0,60,0,0,1,60,True,False,False,Russian,2021.0,P1_2014_2021
UP1763_1,A33,4,3,14,0,0,0,21,1,1.0,129,8,2,1,129,True,True,True,Russian,2021.0,P1_2014_2021
UP1770_1,A33,18,0,0,0,0,0,18,1,1.0,84,3,3,1,84,True,True,True,Russian,2021.0,P1_2014_2021
UP1769_1,A33,7,0,0,0,0,0,7,1,1.0,90,9,6,1,90,True,True,True,Russian,2021.0,P1_2014_2021
UP1774_1,A33,1,0,0,0,0,0,1,1,1.0,83,0,0,1,83,True,False,False,Russian,2021.0,P1_2014_2021
UP1768_1,A33,5,1,21,0,0,0,27,1,1.0,106,5,4,1,106,True,True,True,Russian,2021.0,P1_2014_2021
UP1775_1,A33,4,0,0,0,0,0,4,1,1.0,82,2,2,1,82,True,True,True,Russian,2021.0,P1_2014_2021
UP1776_1,A33,0,0,2,0,0,0,2,1,1.0,48,3,3,1,48,True,True,True,Russian,2022.0,P2_2022_plus
UP1755_3,A33,24,0,6,0,0,0,30,1,1.0,157,4,4,1,157,True,True,True,Russian,2020.0,P1_2014_2021
UP1771_1,A33,24,0,4,0,0,0,28,1,1.0,105,25,22,1,105,True,True,True,Russian,2021.0,P1_2014_2021
UP1783_1,A33,2,0,5,0,0,0,7,1,1.0,55,2,0,1,55,True,True,False,Russian,2022.0,P2_2022_plus
UP1783_2,A33,2,0,4,0,0,0,6,1,1.0,51,2,2,1,51,True,True,True,Russian,2022.0,P2_2022_plus
UP179_1,A05,0,1,0,0,2,2,3,1,1.0,117,3,3,1,117,True,True,True,Russian,2014.0,P1_2014_2021
UP1790_1,A33,4,0,0,0,0,0,4,1,1.0,127,1,1,1,127,True,True,True,Russian,2022.0,P2_2022_plus
UP1792_1,A33,0,0,3,0,0,0,3,1,1.0,75,3,3,1,75,True,True,True,Russian,2022.0,P2_2022_plus
UP1784_1,A33,23,0,0,0,0,0,23,1,1.0,88,2,2,1,88,True,True,True,Russian,2022.0,P2_2022_plus
UP1793_1,A33,4,0,1,0,0,0,5,1,1.0,41,6,6,1,41,True,True,True,Russian,2022.0,P2_2022_plus
UP1807_1,A07,0,0,1,0,0,0,1,1,1.0,18,1,1,1,18,True,True,True,Russian,2022.0,P2_2022_plus
UP18_1,A05,2,2,1,0,0,0,5,1,2.0,66,2,1,1,66,True,True,True,Russian,2014.0,P1_2014_2021
UP1794_1,A33,18,0,0,0,0,0,18,1,1.0,118,8,8,1,118,True,True,True,Russian,2022.0,P2_2022_plus
UP1809_2,A07,0,0,3,0,0,0,3,1,1.0,72,7,7,1,72,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1803_2,A07,3,0,5,0,0,0,8,1,1.0,85,5,4,1,85,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP1791_1,A33,0,0,1,0,0,0,1,1,1.0,31,0,0,1,31,True,False,False,Russian,2022.0,P2_2022_plus
UP1813_1,A07,1,0,1,0,2,2,4,1,1.0,132,7,6,1,132,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1805_1,A07,8,2,14,0,0,0,24,1,1.0,172,21,21,1,172,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1810_1,A07,14,4,1,0,3,3,22,1,1.0,202,27,27,1,202,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1816_1,A07,0,2,2,0,0,0,4,1,1.0,164,4,4,1,164,True,True,True,Russian,2022.0,P2_2022_plus
UP1801_1,A07,6,0,0,0,0,0,6,1,1.0,117,27,26,1,117,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP1815_1,A07,2,2,0,0,0,0,4,1,1.0,202,0,0,1,202,True,False,False,Russian,2022.0,P2_2022_plus
UP1812_1,A07,3,2,0,0,1,1,6,1,1.0,160,1,1,1,160,True,True,True,Russian,2022.0,P2_2022_plus
UP1809_1,A07,0,6,4,0,1,1,11,1,1.0,233,63,60,1,233,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1820_1,A07,0,1,2,0,3,3,6,1,1.0,129,11,10,1,129,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1817_1,A07,0,2,7,0,0,0,9,1,1.0,206,23,23,1,206,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1818_1,A07,5,5,5,0,0,0,15,1,1.0,265,31,31,1,265,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1803_1,A07,5,1,4,0,0,0,10,1,1.0,120,11,11,1,120,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP1808_1,A07,3,1,11,0,0,0,15,1,1.0,183,1,1,1,183,True,True,True,Russian,2022.0,P2_2022_plus
UP1819_1,A07,9,7,9,0,3,3,28,1,1.0,186,6,6,1,186,True,True,True,Russian,2022.0,P2_2022_plus
UP1825_1,A14,0,4,0,0,0,0,4,1,1.0,117,19,19,1,117,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1821_1,A07,1,0,1,0,0,0,2,1,1.0,149,9,9,1,149,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1823_1,A07,5,0,4,0,0,0,9,1,1.0,97,16,16,1,97,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1822_1,A07,4,1,6,0,2,2,13,1,1.0,153,13,13,1,153,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1814_1,A07,9,7,3,0,9,9,28,1,1.0,300,71,61,1,300,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1829_1,A14,3,0,1,0,0,0,4,1,2.0,95,16,14,1,95,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1829_2,A14,0,0,2,0,0,0,2,1,1.0,97,5,5,1,97,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1827_1,A14,9,0,6,0,0,0,15,1,1.0,223,32,32,1,223,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1826_1,A14,0,5,0,0,0,0,5,1,1.0,129,17,15,1,129,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1829_3,A14,0,0,1,0,0,0,1,1,1.0,99,15,15,1,99,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1795_1,A33,4,0,3,0,0,0,7,1,1.0,366,64,38,1,366,True,True,True,Russian,2022.0,P2_2022_plus
UP1824_1,A07,2,1,2,0,2,2,7,1,1.0,201,17,17,1,201,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1836_1,A14,1,7,2,0,0,0,10,1,1.0,221,29,28,1,221,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1838_1,A14,0,0,1,0,0,0,1,1,1.0,94,15,14,1,94,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1831_1,A14,5,0,12,0,0,0,17,1,1.0,236,35,30,1,236,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1828_1,A14,0,10,5,0,0,0,15,1,1.0,190,40,36,1,190,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1840_3,A14,0,9,0,0,0,0,9,1,1.0,83,15,15,1,83,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1835_1,A14,2,2,11,0,1,1,16,1,1.0,176,23,22,1,176,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1833_1,A14,6,1,0,0,0,0,7,1,1.0,159,15,15,1,159,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1841_1,A14,0,2,0,0,0,0,2,1,1.0,92,11,11,1,92,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1834_2,A14,0,2,7,0,0,0,9,1,1.0,133,25,25,1,133,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1811_1,A07,3,2,3,0,0,0,8,1,1.0,190,5,5,1,190,True,True,True,Russian,2022.0,P2_2022_plus
UP1830_1,A14,0,1,6,0,0,0,7,1,1.0,121,23,23,1,121,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP186_1,A05,2,2,2,0,1,1,7,1,1.0,122,5,4,1,122,True,True,True,Russian,2014.0,P1_2014_2021
UP1837_1,A14,0,0,27,0,1,1,28,1,1.0,207,56,56,1,207,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1843_1,A14,7,0,1,0,0,0,8,1,1.0,165,8,8,1,165,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1839_1,A14,2,0,9,0,1,1,12,1,1.0,120,44,30,1,120,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1842_1,A14,5,2,5,0,1,1,13,1,1.0,180,25,23,1,180,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP187_1,A05,0,1,0,0,0,0,1,1,1.0,21,0,0,1,21,True,False,False,Russian,2014.0,P1_2014_2021
UP1871_1,A03,4,0,2,0,0,0,6,1,1.0,114,22,21,1,114,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP188_1,A21,7,1,0,0,0,0,8,1,1.0,124,8,8,1,124,True,True,True,Russian,2014.0,P1_2014_2021
UP19_1,A05,0,0,1,0,5,5,6,3,3.0,111,6,2,3,35,True,True,True,Russian,2014.0,P1_2014_2021
UP1927_2,A08,1,0,0,0,0,0,1,1,1.0,5,0,0,1,5,True,False,False,Ukrainian,2023.0,P2_2022_plus
UP1927_1,A08,0,1,0,0,0,0,1,1,1.0,27,3,3,1,27,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1925_1,A08,7,1,6,0,0,0,14,3,3.0,72,11,10,3,7,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1928_1,A08,4,0,2,0,0,0,6,1,1.0,23,4,4,1,23,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1924_1,A08,6,3,3,0,0,0,12,5,5.0,144,24,24,5,27,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1921_1,A08,2,0,0,0,0,0,2,2,7.0,54,2,2,2,20,True,True,True,Ukrainian,2024.0,P2_2022_plus
UP1929_1,A08,0,0,5,0,0,0,5,4,4.0,57,7,7,4,12,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1923_1,A08,1,0,0,0,0,0,1,1,1.0,119,28,28,1,119,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1926_1,A08,3,3,0,0,0,0,6,4,13.0,93,16,16,4,21,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1933_1,A08,3,0,5,0,0,0,8,5,6.0,90,15,15,5,11,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1932_1,A08,12,3,0,0,3,3,18,6,7.0,140,22,22,6,21,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1930_1,A08,9,6,3,0,0,0,18,11,16.0,181,28,26,11,4,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1922_1,A08,13,6,6,0,0,0,25,14,23.0,231,28,28,14,8,True,True,True,Ukrainian,2023.0,P2_2022_plus
UP1952_1,A23,0,0,1,0,0,0,1,1,1.0,54,11,11,1,54,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1953_1,A23,0,0,1,0,0,0,1,1,1.0,94,3,2,1,94,True,True,True,Ukrainian,2021.0,P1_2014_2021
UP1958_1,A23,0,0,0,0,2,2,2,1,1.0,45,10,10,1,45,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1957_1,A23,0,0,0,0,1,1,1,1,1.0,68,4,4,1,68,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1955_1,A23,0,0,1,0,0,0,1,1,1.0,65,9,9,1,65,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1951_1,A23,4,0,0,0,0,0,4,1,1.0,70,12,12,1,70,True,True,True,Ukrainian,2022.0,P2_2022_plus
UP1956_1,A23,0,0,2,0,0,0,2,1,1.0,81,11,11,1,81,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP196_1,A05,0,1,0,0,0,0,1,1,3.0,27,1,0,1,27,True,True,False,Russian,2014.0,P1_2014_2021
UP1960_1,A23,0,0,2,0,0,0,2,1,1.0,80,10,10,1,80,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1967_1,A23,1,0,1,0,1,1,3,1,1.0,80,5,5,1,80,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP197_1,A11,2,0,0,0,0,0,2,1,1.0,21,2,2,1,21,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1968_1,A23,0,0,2,0,0,0,2,1,1.0,53,6,5,1,53,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP1962_1,A23,4,0,19,0,0,0,23,1,1.0,136,14,6,1,136,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP1964_1,A23,7,0,2,0,0,0,9,1,1.0,72,9,9,1,72,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP1966_1,A23,4,0,0,0,0,0,4,1,1.0,79,9,9,1,79,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP1959_1,A23,1,1,2,0,0,0,4,1,1.0,147,21,21,1,147,True,True,True,Ukrainian,2020.0,P1_2014_2021
UP1974_1,A32,2,0,0,0,1,1,3,1,1.0,82,12,11,1,82,True,True,True,Ukrainian,2017.0,P1_2014_2021
UP1972_1,A23,1,0,8,0,0,0,9,1,1.0,69,12,12,1,69,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP1963_1,A23,0,0,2,0,0,0,2,1,1.0,109,17,13,1,109,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP1971_1,A23,3,0,2,0,0,0,5,1,1.0,58,6,6,1,58,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP197_2,A11,3,2,2,0,2,2,9,1,1.0,166,27,27,1,166,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1970_1,A23,2,0,5,0,0,0,7,1,1.0,68,10,10,1,68,True,True,True,Ukrainian,2018.0,P1_2014_2021
UP198_1,A24,0,0,1,0,0,0,1,1,4.0,28,3,3,1,28,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP199_1,A02,1,0,1,0,0,0,2,1,1.0,20,1,1,1,20,True,True,True,Russian,2014.0,P1_2014_2021
UP1981_1,A32,0,0,3,0,0,0,3,1,1.0,131,16,16,1,131,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1979_1,A32,2,0,14,0,0,0,16,1,1.0,173,28,22,1,173,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1988_1,A32,11,2,9,0,0,0,22,1,1.0,115,19,19,1,115,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1989_1,A32,4,1,0,0,0,0,5,1,1.0,138,14,14,1,138,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1990_1,A32,6,1,4,0,0,0,11,1,1.0,127,10,9,1,127,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1983_1,A32,6,2,12,0,0,0,20,1,1.0,132,46,45,1,132,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1991_1,A32,15,1,7,0,0,0,23,1,1.0,156,23,23,1,156,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP1992_1,A19,0,0,5,0,0,0,5,1,1.0,125,20,18,1,125,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2001_1,A12,1,1,0,0,2,2,4,1,1.0,61,2,0,1,61,True,True,False,Russian,2014.0,P1_2014_2021
UP2_1,A28,0,4,1,0,0,0,5,1,1.0,54,7,7,1,54,True,True,True,Ukrainian,2013.0,unknown
UP2000_1,A12,5,2,0,0,7,7,14,1,1.0,122,8,6,1,122,True,True,True,Russian,2014.0,P1_2014_2021
UP2001_2,A12,4,4,10,0,0,0,18,1,1.0,119,9,8,1,119,True,True,True,Russian,2014.0,P1_2014_2021
UP2002_1,A12,5,0,7,0,0,0,12,4,4.0,76,11,6,4,9,True,True,True,Ukrainian,,unknown
UP200_1,A11,1,4,0,0,0,0,5,1,1.0,169,23,23,1,169,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2013_1,A06,4,0,0,0,1,1,5,1,1.0,17,3,3,1,17,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP1998_1,A19,5,3,5,0,0,0,13,2,3.0,194,20,18,2,46,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2014_1,A06,1,7,0,0,1,1,9,1,1.0,91,17,16,1,91,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2003_1,A12,2,0,0,0,0,0,2,2,4.0,39,7,7,2,4,True,True,True,Ukrainian,2013.0,unknown
UP2011_1,A06,1,11,0,0,0,0,12,1,1.0,93,16,16,1,93,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2023_1,A23,1,0,1,0,0,0,2,1,1.0,44,7,5,1,44,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP203_1,A02,2,0,3,0,0,0,5,1,1.0,35,4,4,1,35,True,True,True,Russian,2014.0,P1_2014_2021
UP2021_1,A23,0,7,0,0,0,0,7,1,1.0,101,21,21,1,101,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2022_1,A23,3,3,3,0,0,0,9,1,1.0,68,5,5,1,68,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2027_1,A23,1,0,0,0,0,0,1,1,1.0,68,20,20,1,68,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2026_1,A23,0,0,2,0,2,2,4,1,1.0,116,12,12,1,116,True,True,True,Ukrainian,2019.0,P1_2014_2021
UP2038_1,A06,7,7,5,0,0,0,19,7,7.0,362,38,38,7,33,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2006_1,A07,13,2,18,0,2,2,35,14,20.0,240,4,1,14,4,True,True,True,Russian,2023.0,P2_2022_plus
UP2012_1,A06,0,1,0,0,2,2,3,2,9.0,54,11,11,2,16,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP204_1,A30,6,0,11,0,0,0,17,1,1.0,112,15,10,1,112,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2015_1,A06,30,6,0,0,0,0,36,10,12.0,478,60,60,10,25,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2034_1,A06,2,3,0,0,0,0,5,3,6.0,174,20,20,3,48,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2032_1,A06,0,46,0,0,15,15,61,11,12.0,420,54,41,11,17,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2019_1,A06,27,3,8,0,3,3,41,8,8.0,455,46,41,8,25,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2033_1,A06,12,5,6,0,12,12,35,10,11.0,331,31,30,10,4,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2039_1,A06,0,0,26,0,4,4,30,3,3.0,189,30,29,3,53,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2039_2,A06,2,3,6,0,2,2,13,5,11.0,176,27,24,5,17,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2047_1,A06,0,0,0,0,2,2,2,1,1.0,55,10,9,1,55,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2046_1,A06,0,1,0,0,0,0,1,1,1.0,73,5,5,1,73,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2044_1,A06,2,3,3,0,1,1,9,3,4.0,119,14,14,3,20,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2040_1,A06,1,11,2,0,3,3,17,6,7.0,307,39,36,6,34,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2045_1,A06,12,0,1,0,0,0,13,2,2.0,85,20,20,2,40,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2048_1,A06,1,7,1,0,3,3,12,1,1.0,157,17,15,1,157,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2042_1,A06,0,0,0,0,1,1,1,1,9.0,29,4,4,1,29,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2049_1,A06,5,0,0,0,1,1,6,2,2.0,70,7,7,2,31,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2036_1,A06,28,7,10,0,10,10,55,13,15.0,513,87,80,13,10,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2017_1,A06,0,1,16,0,1,1,18,1,1.0,166,133,114,1,166,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2054_1,A12,11,0,0,0,0,0,11,1,1.0,136,19,19,1,136,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP2052_1,A06,12,1,0,0,0,0,13,1,1.0,143,28,28,1,143,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2051_3,A06,6,1,5,0,1,1,13,3,3.0,99,16,16,3,30,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2054_2,A12,13,0,1,0,0,0,14,1,1.0,136,21,21,1,136,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP2051_2,A06,13,7,6,0,3,3,29,3,3.0,126,17,16,3,37,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2051_1,A06,14,0,7,0,7,7,28,4,4.0,144,22,19,4,28,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2053_1,A12,5,3,2,0,0,0,10,4,5.0,171,9,9,4,9,True,True,True,Ukrainian,2016.0,P1_2014_2021
UP2057_1,A19,3,0,0,0,0,0,3,1,1.0,180,24,24,1,180,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2058_1,A19,10,3,15,0,1,1,29,1,1.0,161,18,13,1,161,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2056_1,A19,12,0,3,0,0,0,15,1,1.0,151,19,18,1,151,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2055_1,A19,0,0,10,0,0,0,10,1,1.0,171,13,13,1,171,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2062_1,A19,0,0,3,0,0,0,3,1,1.0,131,7,6,1,131,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2061_1,A19,0,0,0,0,1,1,1,1,1.0,157,22,22,1,157,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2059_1,A19,4,0,5,0,0,0,9,1,1.0,155,25,25,1,155,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2067_1,A29,2,0,0,0,0,0,2,1,1.0,79,8,8,1,79,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2060_1,A19,0,0,3,0,0,0,3,1,1.0,190,27,24,1,190,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2063_1,A19,0,8,1,0,0,0,9,1,1.0,121,22,21,1,121,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2064_1,A19,0,0,14,0,2,2,16,1,1.0,143,21,9,1,143,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2069_1,A29,0,3,0,0,0,0,3,1,1.0,83,14,14,1,83,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2065_1,A29,8,0,1,0,0,0,9,1,1.0,102,10,10,1,102,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2068_1,A29,0,0,2,0,2,2,4,1,1.0,47,12,8,1,47,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP207_1,A05,0,0,3,0,0,0,3,2,5.0,44,4,2,2,19,True,True,True,Russian,2014.0,P1_2014_2021
UP2071_1,A29,6,2,0,0,6,6,14,1,1.0,105,16,12,1,105,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2072_1,A29,1,6,0,0,0,0,7,1,1.0,104,11,11,1,104,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2050_1,A06,8,29,0,0,9,9,46,12,12.0,335,43,35,12,16,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2035_1,A06,31,6,23,0,5,5,65,9,10.0,790,146,135,9,14,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2070_1,A29,0,0,9,0,0,0,9,1,1.0,84,13,11,1,84,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2075_1,A29,1,0,1,0,2,2,4,1,1.0,101,18,16,1,101,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2066_1,A29,2,0,9,0,2,2,13,1,1.0,262,33,29,1,262,True,True,True,Ukrainian,2014.0,P1_2014_2021
UP2079_1,A12,1,0,0,0,1,1,2,1,1.0,85,5,5,1,85,True,True,True,Ukrainian,2023.0,P2_2022_plus
